vehicles_id,animals,car_sedan,car_utility,car_van,car_4x4,car_station_wagon,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram,vehicle_other
3c1b1o,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1p2i,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2c1T4i,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
3c1p2i,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
3c1T1i1o,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2B1i,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
2c2x2i,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1c1T2i1o,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
1c1B3i,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1n1o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3c1T1x,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2c1mc2i,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1c1B2x1i,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1c4i1o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
6c4i,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1c1B2o,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2B1o,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1B1i1o,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9c,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c2T1i1o,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
1c2i2o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
1B3i,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1c1x3i,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
6c2T,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7c1T1i,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1c1mc1T2i,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
5c1x,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1c1T1x2i,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
2c3i1o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2c1b2i,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
1c1p2i1o,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
6c1T2i,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
4i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1c2mc2i,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1T4i,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
1T1p4i1o,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1
1c2b1o,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
4c1B2i,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
3c1i2o,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1i1n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1c1B1p1i,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
8c2i,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3mc1T,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
1T1p1o,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2c1s1i,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1c1x1b1i,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1c3mc1i,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
2c1B4i,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
2c1mc1T1i,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1c1mc1p1o,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2c2b1i,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
1B1b1o,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1c1mc1T1x2i,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0
1c1T4i1o,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1
1f1n,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3c1p1i1o,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1c1T2b1i,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0
6mc1i,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
1B1x1o,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5c1mc,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4c1T1o,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5c4i,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
7c3i,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2c1B3i,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
4c2i1o,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1c1T1x1i,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3c1B1i,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1i1n1o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
5c1B3i,0,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
4c1s2i,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
1c2i1n,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1c1i1n1o,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3c1B3i,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1c1x1p1o,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1c1b3i1o,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1
2c1i2o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2c1B2o,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1c1b1i1o,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1c2mc1i,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
6c2i,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3c1mc1o,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2B1b,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
1a3i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6c1o,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1c2B1i,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
3c1p2i1o,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
5c1x1i,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1c1T1p3i,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0
1c1mc1p1i,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1c1T1p1o,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3c1mc1T,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1f1T2i,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
2T4i,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
1c1B1p,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2c1p2o,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1c1b1p1i,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3c1s1i,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1c1T1p1i1o,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1c1s4i,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
1c1mc1x1i,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
11c,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1B1s1o,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2T1p,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
1c1s1n,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4c1T1i,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2c1x4i,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
1a2i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1T1i1n,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3c1B1o,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1c1mc1i1o,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2c1T2i1o,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
3c4o,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1f1T1i,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1B1p1o,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4c1T2i,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
1c1f1T1i,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1mc2p,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
1T1B1x,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1B2o,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1c1T1B1i,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1a1c1mc1i,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1c1T3i1o,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1
1c1x2i1o,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
4c1p1i1o,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1c1mc1B1o,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1c1f1T1o,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2c5i1o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
1T1p1i1o,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
6i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1c1f1i1o,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2c2T2i,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
2f1T1i,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0
1b3i,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
2B2i,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
1x4i,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
5c2i1o,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2T1i1o,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
4c5i,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1c3T4i,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0
5c1i2o,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
5c4i1o,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
2c1B1i1o,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1c3x3i,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
1c1mc1p,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8c1i,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2f,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1c2f,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2c2T3i,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
1c2p1o,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2c1T5i,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
4c1B5i,0,4,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
1c1u1i1o,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1c1f1o,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1f3i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
2c1f1p,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3c5i,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2c1T2o,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1mc1x1o,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2c1f1x,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2f1i,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1f1i1o,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2c1f1i,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2c1f2i,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
2c1f3i,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
2f2i,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
3c1f1i,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2c1f1T,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3f,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1f1s1i,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3c1f3i,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
3c1f1o,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1f2T,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1c1T1p2i,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
2c1f2T,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1c1f1mc1i,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3c1f2i,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
2c2f2o,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1B1x1p1i,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1f1T1p1i,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1f1b1i,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1c3T2i,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
1f1B1i,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2c2f1i,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1c2b2o,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2c1f1o,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2c2f,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1f3i,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
2c1mc1B,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3c3f1T1i,0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0
2c1x1p1i,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1mc1p2i,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
2f1o,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1c1f1p,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2i1n1o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
1p4i,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1c1f1p1i,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1T3i1o,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1
1f1i1n,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1c1p3i1o,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
1f1p1i,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1f3i1o,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1
1f1b1o,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1c1f4i,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
1c2f1T,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1c2f1p1i,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
1c1f1p1o,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1f6i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
1c1f1mc,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3c1f1T3i,0,3,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0
4c1T4i,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
5c1f,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1f1B1i,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1c1f1B,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5c2T,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3c1f1T1i,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1T1x2i,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
1f1x1o,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1c2f1i,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1c1f1T1x,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2c1f1T1B,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1c1f1T2i,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
1f2x,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
3c1f4i,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
1f2i1o,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1
3c1B2i,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
1f1p1o,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2B1i1o,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
3c1T3o,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1c2f2i,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
2T1B1i,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
4c1B1i,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2i1n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1f1T3i,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0
5c1f1T,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6c3i,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2c2f2i,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
6c5i,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
4c2f,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3f1T1i,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0
3c1b2i,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
8c3i,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2c1T1s,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3T1o,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
2c2f1B,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
3c2f,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2T1p1o,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1
3c1f1p1i1o,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
2c2f1T,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2c3f,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2c1x1p,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1c2f1o,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2f2i2o,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
3c1T4i,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
3c1f1T,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1c1f1p2i,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
1f1B1p,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1f1mc1T,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4c1f1x,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2c1f1T1i,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9c1f,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4c2x,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2c2f1x5i,0,2,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0
1f1mc1i,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1c1f1T1p2i,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0
2c3f3i,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
1f1B3i,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
1f2mc1T1i,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0
1f1mc1o,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3c6i,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2c1f1i1o,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5c2f1T2i,0,5,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0
2c2f3i,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
2c1x3i,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
2mc3i,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
1x1i1o,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2c4i1o,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
1f1mc2i,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
1c1f3mc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
1f1T1i1o,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
7c7i,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1c1T1b1i,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2f1b1i,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
2c7i,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1c1f1T1x1i,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1c1b3i,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
1T1B1b1i,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1c1f5i,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0
3c1f1p3i,0,3,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0
1f1T1o,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1c5mc2i,0,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0
2c1f1p1i1o,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
5c1f2i1o,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1
4c1f1o,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2c1f1B,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1c1mc1B1i,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1f2T1i,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
1x1n,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1f1T4i,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0
2c1x2i1o,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
1c1f1x2i,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
2c2T1p,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
3c2T2i,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
2f1T,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1f1T1x,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5c1f1i,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3c2f2i,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
4c1i3o,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1s1p1o,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1c1f2B1i,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
3c2f1i,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1B1x2i,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0
3c1x2i1o,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
3c1mc1i1o,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7c1f1T1i,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10c1f,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1f1B1x,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1f5i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0
1c3f,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1f1b1i,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1c2f1T1B3i,0,1,0,0,2,0,0,0,1,1,0,0,0,0,3,0,0,0
1f1B1o,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
